id,orig,trans
0103Trial02_Ema023,事件にあった大きな不自然……それは。,案件中的重大异常……那就是……
0103Trial02_Ema024,地震だよ。<br>それなら、部屋が荒れてたことにも説明がつくでしょ？,"是地震。<br>
这样的话，房间凌乱的情况也能说得通了吧？"
0103Trial02_Ema025,えっ……？,欸……？
0103Trial02_Ema026,た、たしかに……！？,确、确实是这样没错……！？
0103Trial02_Ema027,（そ、そうだよね……<br>　もう少し冷静にならなきゃ）,"（骂得对……<br>
　我得冷静一点才行）"
0103Trial02_Ema028,（あの事件の大きな不自然。<br>　ボクは身をもって知ってるはずだ！）,"（案件中存在一处很明显的异常。<br>
　我应该是再清楚不过的！）"
0103Trial02_Ema029,洪水だよ。<br>それでハンナちゃんのいたゲストハウスが浸水しちゃったんだ。,"是洪水。<br>
汉娜所在的招待所被洪水淹没了。"
0103Trial02_Ema030,水圧で閉じ込められたハンナちゃんは、<br>天井の方まで逃げるけど、結局水に沈んで――。,"汉娜被水压困在房间里，逃不出去。<br>
虽然她躲到了天花板附近，但最终还是被水淹没——"
0103Trial02_Ema031,（つい、勢いで喋っちゃった……！）,（糟糕，一时冲动说错话了……！）
0103Trial02_Ema032,（そ、そうだよね……。<br>　もう少し冷静にならなきゃ）,"（是、是啊……<br>
　我得保持冷静才行）"
0103Trial02_Ema033,（あの事件の大きな不自然。<br>　ボクは身をもって知ってるはずだ！）,"（案件中存在一处很明显的异常。<br>
　我应该是再清楚不过的！）"
0103Trial02_Ema034,不自然も何も、明らかにおかしいよ。,这已经不是什么异常了，简直就是完全说不通。
0103Trial02_Ema035,ボクたちが見つけたとき、<br>ハンナちゃんがいたゲストハウスは<br>燃え上がっていたんだ。,"当我们发现汉娜的时候，<br>
整个招待所都已经陷入火海了。<br>"
0103Trial02_Ema036,ハンナちゃんによる自殺なら、<br>そんなことありえないはずだよ。,"如果她真的是自杀，<br>
那这种情况根本不可能发生。"
0103Trial02_Ema037,……いや、そんなわけはないんだ。,……不，这绝对不可能。
0103Trial02_Ema038,あの火事が<br>ハンナちゃんの自殺を否定している証拠……<br>それはこれだよ！,"那场火灾本身<br>
就否定了汉娜是自杀的……<br>
而证据就是这个！"
0103Trial02_Ema039,えっと…………。,那个…………
0103Trial02_Ema040,ごっ、ごめん！<br>これじゃなかったみたい……！,"对、对不起！<br>
好像不是这个……！"
0103Trial02_Ema041,（関係ないものを出しちゃったみたいだ……！）,（我好像出示了完全无关的东西……！）
0103Trial02_Ema042,（みんなが呆れた目で見てる……。<br>　落ち着いてもう一度考えてみよう……！）,"（大家都在一脸无语地看着我……<br>
　我得冷静下来重新思考……！）"
0103Trial02_Ema043,（あの火事はハンナちゃんが起こしたものじゃない。<br>　【現場で見たアレ】なら、証明出来るかも！）,"（那场火灾绝对不是汉娜引起的。<br>
　用【在现场亲眼看到的那个】应该能够证明这一点！）"
0103Trial02_Ema044,（たしかにこれも火に関わるものだし、<br>　あの火事で使われた可能性は高いけど<br>　事件との関連性は証明しきれないかも……）,"（虽然这样东西和火有关，<br>
　而且很可能在那场火灾中被人使用过，<br>
　但现阶段应该还没法完全证明，它和案件有关……）"
0103Trial02_Ema045,（もっと直接的に、<br>　現場に残されていたもので<br>　自殺を否定できるものがあったはずだ……！）,"（现场一定还留下了更直接的证据，<br>
　而且可以彻底否定自杀的可能性……！）<br>"
0103Trial02_Ema046,これは何かが燃えた焼け跡だよ。,这是某种物体燃烧后留下的焦痕。
0103Trial02_Ema047,アリサちゃんが言うには、<br>火元はこの痕跡のあった場所……<br>【ゲストハウスの外】らしいんだ。,"根据亚里沙的调查，<br>
起火点就在这些痕迹所在的地方……<br>
也就是说在【招待所的外部】。"
0103Trial03_Ema001,（メルルちゃんの言う通り、<br>　証拠が燃えなくて良かった……）,"（正如梅露露所说，<br>
　幸好证据没有被烧毁……）"
0103Trial03_Ema002,（違和感……？<br>　それって……）,"（奇怪……？<br>
　难道是……）"
0103Trial03_Ema003,（もしハンナちゃんが他殺なら、<br>　みんなの話と食い違う部分があるのかも……）,"（如果汉娜是死于他杀的话，<br>
　大家的说法中可能存在着矛盾……）"
0103Trial03_Ema004,ちょっと待ってココちゃん。<br>犯人は火をつけるつもりまでは<br>なかったんじゃないかな。,"等一下，可可。<br>
我觉得凶手原本可能<br>
并没有放火的打算。"
0103Trial03_Ema005,えっと……それはわからないけど……。,这个……虽然现在还不能确定……
0103Trial03_Ema006,（怒られちゃった……！）,（被骂了……！）
0103Trial03_Ema007,（ゲストハウスの火事が<br>　ハンナちゃんによるものじゃないのは<br>　たしかなはず……）,"（招待所的火灾<br>
　不是汉娜造成的。<br>
　这一点应该是确定的……）"
0103Trial03_Ema008,（それが犯人の意図的なものなのかそうじゃないのか、<br>　可能性をあげたらキリがないけど）,"（至于这是否为凶手有意为之，<br>
　目前没有确切证据，讨论只会原地绕圈子）"
0103Trial03_Ema009,（他殺って観点で考えてみると、<br>　あの人のさっきの発言は少しおかしい気がする……！）,"（不过从他杀的角度来思考的话，<br>
　刚才那个人的发言似乎有些不对劲……！）"
0103Trial03_Ema010,いや、本当に勝手に燃え上がっただけなのかも<br>しれないよ……！,"不，说不定<br>
真的就是自然起火的……！"
0103Trial03_Ema011,それはほら、太陽の光がレンズを通って……とか。<br>理科の実験でやるやつ！,"就是那个啊，用透镜聚焦太阳光……<br>
和学校里做的物理实验一样！"
0103Trial03_Ema012,それは……なかったけど……！,这个……倒是没有发现……！
0103Trial03_Ema013,ごっ、ごめん……！,对、对不起……！
0103Trial03_Ema014,（流石に無理があったみたい……！）,（看来这个推理实在太牵强了……！）
0103Trial03_Ema015,（今の段階じゃどうやって<br>　火事が起きたのかわからないよね……）,"（在现阶段还无法确定<br>
　火灾究竟是如何发生的……）"
0103Trial03_Ema016,（なら、発火の手段や原因以外の<br>　視点を考えてみるのもいいかもしれない……）,"（那么，说不定从点火的手段和原因之外的<br>
　其他角度来思考这个问题会更好……）"
0103Trial03_Ema017,でもアリサちゃん。<br>火がゲストハウスに回るまでの時間は、<br>ロウソクとかロープを使えばある程度は調整出来るよね？,"可是亚里沙，<br>
如果用蜡烛或者导火索的话，<br>
某种程度上是能控制火势蔓延到招待所的时间吧？"
0103Trial03_Ema018,たしかに、そうだよね……。,也是……
0103Trial03_Ema019,（別の角度か……）,（其他角度啊……）
0103Trial03_Ema020,（なら、発火の手段や原因以外の<br>　視点を考えてみるのもいいかもしれない……）,"（那么，说不定从点火的手段和原因之外的<br>
　其他角度来思考这个问题会更好……）"
0103Trial03_Ema021,証拠はあったんだよ！<br>ボクたちが見たら、犯人がすぐわかっちゃうようなものが！<br>犯人はその証拠を隠滅しようとしたんだ！,"有证据！<br>
而且还是那种看一眼就能搞明白凶手身份的决定性证据！<br>
凶手就是为了销毁这个证据才放火的！"
0103Trial03_Ema022,え。,呃。
0103Trial03_Ema023,……えっと……その……死体とか……？,……那个……比如说……尸体什么的……？
0103Trial03_Ema024,（戦力外通告……！）,（被宣告出局了……！）
0103Trial03_Ema025,ううん、大丈夫。ありがとう。,不，我没事的。谢谢你的关心。
0103Trial03_Ema026,（違和感……？<br>　それって……）,"（奇怪……？<br>
　难道是……）"
0103Trial03_Ema027,うん……！ やってみるよ！,嗯……！我试试！
0103Trial03_Ema028,待ってココちゃん。<br>犯人は本当に証拠隠滅が目的だったのかな……？,"等一下，可可。<br>
凶手真的是为了销毁证据才放火的吗……？"
0103Trial03_Ema029,いや、そういう意味じゃなくて……。,不，我不是这个意思……
0103Trial03_Ema030,もし証拠隠滅の為に放火したとしたら、<br>それは自殺とかじゃなくて<br>ハンナちゃんを殺した犯人が存在したってことだよね。,"如果是为了销毁证据而放火，<br>
那就意味着这不是自杀，<br>
而是有人杀害了汉娜，对吧。"
0103Trial03_Ema031,だとしたら……<br>犯人は、どうして死体を首吊り死体に<br>偽装なんてしたんだろう？,"那么……<br>
为什么凶手还要特意把尸体<br>
伪装成上吊自杀呢？"
0103Trial03_Ema032,犯人は、ハンナちゃんを自殺に見せかけるため<br>首吊りに見える状況を作った……。,"凶手为了让汉娜的死看起来像自杀，<br>
特意布置了上吊的现场……"
0103Trial03_Ema033,でも証拠隠滅のために放火するなら、<br>そもそもあんな工作する<br>必要ないんじゃないかな？,"但如果本来就打算放火销毁证据，<br>
那就根本就没必要做这种布置吧？<br>"
0103Trial03_Ema034,入れなかった………？<br>何があったの？,"无法进入………？<br>
发生什么事了？"
0103Trial03_Ema035,対策……？,准备……？
0103Trial04_Ema001,（重要なのは、昨日の晩<br>　何があったかだよね……）,"（关键是要弄清楚昨天晚上<br>
　究竟发生了什么……）"
0103Trial04_Ema002,（あの部屋がどんな状況だったのか……<br>　証明できそうなものはあるかな？）,"（有没有什么能证明……<br>
　那个房间当时的具体状况呢？）"
0103Trial04_Ema003,じゃあもしかすると、<br>ハンナちゃんは魔法で<br>窒息させられたのかも……！,"那，说不定汉娜就是<br>
因为魔法的力量<br>
窒息而死的……！"
0103Trial04_Ema004,（冷静に指摘されちゃった……！）,（被冷静地指出漏洞了……！）
0103Trial04_Ema005,（気を取り直して、みんなの話に耳を傾けよう……！）,（我要重整旗鼓，认真听取大家的意见才行……！）
0103Trial04_Ema006,そうか……ハンナちゃんは魔法で操られてたんだ！,我知道了……汉娜是被魔法操控了！
0103Trial04_Ema007,犯人自身は直接手を汚さず、<br>ハンナちゃんの意識を奪って<br>自殺させたんだよ！,"凶手没有亲自动手，<br>
而是通过魔法控制了汉娜的意识，<br>
让她自杀的！"
0103Trial04_Ema008,（怒られちゃった……！）,（被骂了……！）
0103Trial04_Ema009,（フォローまでされちゃった……！）,（还被安慰了……！）
0103Trial04_Ema010,（メルルちゃんの言う通り、<br>　どんなことでも話すことは大事だと思うけど……）,"（虽然梅露露说得对，<br>
　讨论任何可能性都很重要……）"
0103Trial04_Ema011,（根拠がないと、みんなに納得してもらうことはできない……。<br>　証拠品を見直して、もう一度考えてみよう……！）,"（但如果没有确凿的证据，是无法说服大家的……<br>
　重新检查所有证物，再仔细思考一下吧……！）"
0103Trial04_Ema012,昨日みんなが魔法の実験をしてたとき、<br>その影響でハンナちゃんが<br>召喚されたんじゃないかな……！？,"昨天大家进行魔法实验的时候，<br>
会不会因为实验的影响，<br>
意外地把汉娜召唤到了那个房间……！？"
0103Trial04_Ema013,それならハンナちゃんの死体が<br>密室の部屋で発見されたのにも<br>説明がつくよ！,"这样就能解释<br>
为什么汉娜的尸体<br>
会出现在那个密室中了！"
0103Trial04_Ema014,それは……なんとなくだけど……。,这个……只是我的直觉而已……
0103Trial04_Ema015,（笑顔で否定されちゃった……！）,（被笑着否定了……！）
0103Trial04_Ema016,（魔法の実験の他に、<br>　昨日の夜のゲストハウスの状況が<br>　わかるものはないかな……？）,"（除了魔法实验之外，<br>
　还有没有其他能了解<br>
　昨晚招待所状况的线索呢……？）"
0103Trial04_Ema017,いや待ってシェリーちゃん。<br>自殺じゃない理由はさっき説明したはずだよ。,"等一下，雪莉。<br>
我之前已经解释过这不可能是自杀的原因了。"
0103Trial04_Ema018,（たしかに……。<br>　そう考えるとこれ以上の否定は難しそう……）,"（确实……<br>
　从这个角度来看很难继续反驳了……）"
0103Trial04_Ema019,（……でも本当にハンナちゃんが<br>　あの部屋に潜むことなんてできたのかな……）,"（……但是汉娜真的有可能<br>
　躲在那个房间里吗……）"
0103Trial04_Ema020,（なにかそれを検証できるようなものはないかな？）,（有没有什么能够检验这一点的证据呢？）
0103Trial04_Ema021,３人が口裏を合わせてるなんてことありえないよ！,她们三个绝对不可能串通在一起！
0103Trial04_Ema022,えっと……証拠とかはないけど。,呃……没有具体的证据。
0103Trial04_Ema023,（叱られちゃった……）,（被骂了一顿……）
0103Trial04_Ema024,（そうだよね。誰かを守るためにも、<br>　しっかり考えて発言しなくちゃ）,"（说得对，就算是为了保护他人，<br>
　也必须经过深思熟虑后再发言）"
0103Trial04_Ema025,（となると、重要なのは昨晩の部屋の状況だよね）,（那么，关键就在于昨晚房间的具体状况了）
0103Trial04_Ema026,（なにかそれを検証できるようなものはないかな？）,（有没有什么能够检验这一点的证据呢？）
0103Trial04_Ema027,待ってシェリーちゃん。<br>昨日の夜、あの部屋には誰もいなかったはずだよ。,"等一下，雪莉。<br>
昨天晚上，那个房间里应该没有任何人在场。"
0103Trial04_Ema028,それを証明する証拠は……これだよ！,能够证明这一点的证据就是……这个！
0103Trial04_Ema029,ご、ごめん……そういうつもりじゃないよ。,对、对不起……我不是那个意思。
0103Trial04_Ema030,（昨晩、部屋に誰もいなかったと<br>　証明するためのものか……）,（要证明昨晚房间里确实空无一人的话……）<br>
0103Trial04_Ema031,（誰かが見てたら話は早かったんだけど……）,（如果有确凿的目击证据就好了……）
0103Trial04_Ema032,うん。<br>ゴクチョーの話では、昨晩のカメラの映像に<br>怪しいものは映っていない……。,"没错。<br>
根据典狱长的说法，昨晚摄像头的画面中<br>
并未拍到任何可疑的情况……"
0103Trial04_Ema033,そうだよね、ゴクチョー。,我说得对吧，典狱长？
0103Trial04_Ema034,信用できないなら、<br>映像を見せてもらおうよ。,"如果不相信的话，<br>
那就请它们调取录像吧。"
0103Trial04_Ema035,問題ないよね？,这没问题吧？
0103Trial04_Ema036,"（昨日の晩から、誰も<ruby=""サラマンダー"">火精</ruby>の間には<br>　入ることができなかった……）","（从昨天晚上开始，<br>
　就没有任何人能够进入火精之室……）"
0103Trial04_Ema037,（でも朝扉を開けると、<br>　そこにはハンナちゃんの死体があった……）,"（可是今早打开门的时候，<br>
　却发现了汉娜的尸体……）"
0103Trial04_Ema038,（これは……いったい……）,（这究竟是……怎么回事……）
0103Trial04_Ema039,え？,欸？
0103Trial04_Ema040,（半日も経ってないけど……<br>　いいのかな……）,"（这才半天都不到……<br>
　这样真的好吗……）"
0103Trial04_Ema041,（ゴクチョーは特に気にしてないみたい……。<br>　まあナノカちゃんもここにいるし、<br>　今は裁判優先なのかな……？）,"（典狱长似乎并不在意的样子……<br>
　而且奈叶香也没被带走，<br>
　现在是优先处理审判的事情吧……？）"
0103Trial05_Ema001,（アリサちゃんの聞いた【音】……<br>　どっちの音も、その正体はわからないみたい……）,"（亚里沙听到了两种【声响】……<br>
　并且都不知道是什么东西的声音……）"
0103Trial05_Ema002,（でも【音】に限って言うなら……<br>　片方の音だけでも、これまでの議論で<br>　何か特定できるような情報はなかったかな……？）,"（不过只讨论【声音】的话……<br>
　在之前的讨论中有没有留下什么<br>
　至少可以确定其中一种声音的线索呢……？）"
0103Trial05_Ema003,ちょっと待って！<br>ほんとにそんな音聞こえたの？,"等一下！<br>
你真的听到那种声音了吗？"
0103Trial05_Ema004,だって音のした倉庫は外にあるんだよ？<br>屋敷の中にいて聞こえるわけ――。,"但是发出声音的仓库明明在外面啊？<br>
在牢房内部怎么可能听得到——"
0103Trial05_Ema005,（怒らせちゃった……！）,（惹她生气了……！）
0103Trial05_Ema006,（……アリサちゃんがルール破ってたのに）,（……明明违反了门禁规定的是亚里沙）
0103Trial05_Ema007,ないでーす！,没有了！
0103Trial05_Ema008,（それにしても、アリサちゃんが聞いた音か……。<br>　いったいなんだったんだろう。<br>　その正体がわかればいいんだけど……）,"（话说回来，亚里沙听到的那些声响……<br>
　到底意味着什么。<br>
　如果能够解开这些声音背后的谜团就好了……）"
0103Trial05_Ema009,２時って……<br>そんな夜遅くに起きてるなんておかしいよ！,"深夜2点……<br>
这么晚了还醒着，这也太可疑了吧！"
0103Trial05_Ema010,ほんとにそうだったの？,真的只是这个原因吗？
0103Trial05_Ema011,（怒られちゃった……！）,（被骂了……！）
0103Trial05_Ema012,（それにしても、アリサちゃんが聞いた音か……。<br>　いったいなんだったんだろう。<br>　その正体がわかればいいんだけど……）,"（话说回来，亚里沙听到的那些声响……<br>
　到底意味着什么。<br>
　如果能够解开这些声音背后的谜团就好了……）"
0103Trial05_Ema013,待って！<br>その音って処刑後の揺れだったんじゃないかな？,"等等！<br>
那个声响会不会是处刑执行后的震动？"
0103Trial05_Ema014,前にゴクチョーが言ってたよね……！,之前典狱长不是说过这件事吗……！
0103Trial05_Ema015,その揺れが、昨日の夜にも起こったんだとしたら……！,如果昨天晚上也发生了那个晃动的话……！
0103Trial05_Ema016,（なら、処刑後の揺れは関係ないのかも……！）,（这样看来，处刑后的晃动应该和这个案件无关……！）
0103Trial05_Ema017,（それにしても、アリサちゃんが聞いた音か……。<br>　いったいなんだったんだろう。<br>　その正体がわかればいいんだけど……）,"（话说回来，亚里沙听到的那些声响……<br>
　到底意味着什么。<br>
　如果能够解开这些声音背后的谜团就好了……）"
0103Trial05_Ema018,でもココちゃんの言う通り、<br>勘違いだったって可能性もあるよね？,"但是就像可可说的，<br>
这些声响有可能只是错觉吧？"
0103Trial05_Ema019,そ、そうだよね……。,说、说得对……
0103Trial05_Ema020,（それにしても、アリサちゃんが聞いた音か……。<br>　いったいなんだったんだろう。<br>　その正体がわかればいいんだけど……）,"（话说回来，亚里沙听到的那些声响……<br>
　到底意味着什么。<br>
　如果能够解开这些声音背后的谜团就好了……）"
0103Trial05_Ema021,……待って、アリサちゃん。,……等一下，亚里沙。
0103Trial05_Ema022,その音って……爆竹の音じゃないと思うんだ。,那个声响……我认为不可能是鞭炮声。
0103Trial05_Ema023,１時に倉庫の方からした【破裂音】が<br>爆竹の音じゃないという証拠、<br>それは……！,"能证明1点从仓库方向传来的【爆裂声】<br>
不是鞭炮声的证据，<br>
就是……！"
0103Trial05_Ema024,この燃えた痕だよ。,就是这处烧焦的痕迹。
0103Trial05_Ema025,（まだ平熱だよ……！）,（我才没发烧呢……！）
0103Trial05_Ema026,（音は倉庫の方からしたんだよね……）,（声音确实是从仓库方向传来的……）
0103Trial05_Ema027,（見つけた証拠品の中に、何かなかったかな……？）,（在我们已经发现的证物中，有没有什么线索呢……？）
0103Trial05_Ema028,それは……倉庫にあったマッチとか爆竹とかだよ！<br>ここにこんなにあるってことは、<br>爆竹は使われてないはず……！,"就是……仓库里找到的火柴和鞭炮！<br>
既然还剩下这么多，<br>
就说明鞭炮根本没有被使用过……！"
0103Trial05_Ema029,（怪しまれちゃった……！）,（受到怀疑了……！）
0103Trial05_Ema030,（倉庫で見つけたものは、他にもあったはずだ……！,（在仓库发现的物品中，一定还有其他证据……！）
0103Trial05_Ema031,（見つけた証拠品の中に、何かなかったかな……？）,（在我们已经发现的证物中，有没有什么线索呢……？）
0103Trial05_Ema032,（使えない子認定されちゃった……！）,（被当成没用的人了……！）
0103Trial05_Ema033,（見つけた証拠品の中に、何かなかったかな……？）,（在我们已经发现的证物中，有没有什么线索呢……？）
0103Trial05_Ema034,夜中に鳴った【破裂音】……<br>それってつまり<br>【銃声】だったんじゃないかな。,"深夜响起的【爆裂声】……<br>
我觉得那其实就是<br>
【枪声】！"
0103Trial05_Ema035,そして音がした方向……<br>倉庫には、銃が発砲された痕跡があったんだ。,"而且在声音传来的方向……<br>
也就是在仓库里，确实发现了枪支开火留下的痕迹。"
0103Trial05_Ema036,この銃を撃ったのは、もちろん……。,而开枪的人，毫无疑问就是……
0103Trial05_Ema037,（間違えちゃったみたい……！）,（看来我弄错了……！）
0103Trial05_Ema038,（銃を撃った人物……。<br>　それは、あの人しかいないよ！）,"（开枪的人……<br>
　一定是她没错！）"
0103Trial05_Ema039,アリサちゃん、キミだよ！,亚里沙，就是你！
0103Trial05_Ema040,ごめん、アリサちゃん……！,对不起，亚里沙……！
0103Trial05_Ema041,（銃を撃った人物……。<br>　それは、あの人しかいないよ！）,"（开枪的人……<br>
　一定是她没错！）"
0103Trial05_Ema042,ボクだったんだ！,是我！我开的枪！
0103Trial05_Ema043,えっ、あ、いや。<br>やっぱりボクじゃなかったかも……。,"呃，那个，不是，<br>
可能确实不是我……"
0103Trial05_Ema044,（信用を失っちゃった……！）,（失去大家的信任了……！）
0103Trial05_Ema045,（みんなからの疑いの目を晴らすためにも、<br>　ちゃんと正しい人を選ばなきゃ！）,"（为了洗清自己的嫌疑，<br>
　必须要找出真正的开枪者才行！）"
0103Trial05_Ema046,（銃を撃った人物……。<br>　それは、あの人しかいないよ！）,"（开枪的人……<br>
　一定是她没错！）"
0103Trial05_Ema047,ナノカちゃん。……キミだよね。,奈叶香……是你开的枪吧。
0103Trial06_Ema001,（シェリーちゃんが夜にナノカちゃんと争ってたなんて……！<br>　何やってんの！？ シェリーちゃん……！）,"（雪莉居然在深夜和奈叶香发生冲突……！<br>
　你到底在做什么啊，雪莉……！）"
0103Trial06_Ema002,（それにしても、本当に誰もゲストハウスの中に<br>　入れなかったのかな……？）,"（话说回来，<br>
　真的没有任何人能进入招待所吗……？）"
0103Trial06_Ema003,（何かこれまでに見落としているような事は……）,（我们会不会忽略了什么线索……）
0103Trial06_Ema004,……シェリーちゃんの怪力なら、<br>扉の鍵は簡単に壊せるよね？,"……以雪莉的怪力，<br>
破坏门锁应该不是什么难事吧？"
0103Trial06_Ema005,（笑顔で怒られちゃった……！）,（被笑着骂了一顿……！）
0103Trial06_Ema006,（犯人がいたなら、何か痕跡が残っているはず……）,（如果真的有凶手的话，一定会留下什么痕迹才对……）
0103Trial06_Ema007,（殺害現場に限らず……<br>　付近に何か【不自然なもの】はなかったかな……？）,"（除了案发现场……<br>
　周围是否还存在什么【反常的地方】呢……？）"
0103Trial06_Ema008,（視野を広げて、もう一度考えてみよう……！）,（我要放宽视野，重新好好思考……！）
0103Trial06_Ema009,ココちゃんの言う通り、<br>鍵を壊した後、朝までに頑張って直したのかも……。,"也许可可说得对，<br>
有人在破坏门锁之后，在天亮前想办法修好了……"
0103Trial06_Ema010,それはほら……溶接とか……！<br>アリサちゃんが自分の魔法で溶かしたんだよ！,"那个就是……比如焊接之类的……！<br>
亚里沙用她的魔法把它修好了！"
0103Trial06_Ema011,（アリサちゃんに喧嘩売っちゃったみたい……！）,（好像惹怒亚里沙了……！）
0103Trial06_Ema012,（鍵に細工がされていないなら、<br>　犯人はどうやって部屋の中に入ったんだろう？）,"（如果锁确实没有被动过手脚的话，<br>
　凶手究竟是如何进入那个密室的呢？）"
0103Trial06_Ema013,（殺害現場に限らず……<br>　付近に何か【不自然なもの】はなかったかな……？）,"（除了案发现场……<br>
　周围是否还存在什么【反常的地方】呢……？）"
0103Trial06_Ema014,（視野を広げて、もう一度考えてみよう……！）,（我要放宽视野，重新好好思考……！）
0103Trial06_Ema015,ちょっと待って。<br>バレない方法があったとしたら、どうかな？,"等一下。<br>
如果办法不会露出马脚呢？"
0103Trial06_Ema016,あの火事だよ！,就是那场火灾！
0103Trial06_Ema017,犯人は扉を壊したことをボクらに悟らせないために、<br>ゲストハウスに火を付けたんじゃないかな。,"凶手是不是为了掩盖门被破坏的痕迹，<br>
才特意在招待所纵火的？"
0103Trial06_Ema018,壊されてなかった……。,没有被破坏……
0103Trial06_Ema019,（不安にさせちゃった……！）,（让大家不安了……！）
0103Trial06_Ema020,（殺害現場に限らず……<br>　付近に何か【不自然なもの】はなかったかな……？）,"（除了案发现场……<br>
　周围是否还存在什么【反常的地方】呢……？）"
0103Trial06_Ema021,（視野を広げて、もう一度考えてみよう……！）,（我要放宽视野，重新好好思考……！）
0103Trial06_Ema022,"うん、そうだよ！<br>きっと<ruby=""サラマンダー"">火精</ruby>の間には<br>隠し通路があったんだ！","对，就是这样！<br>
火精之室一定隐藏着暗道！<br>"
0103Trial06_Ema023,そ、それはわかんないけど……。<br>【あったらいいなー】って……。,"这、这个我也不太清楚……<br>
就是觉得【如果有的话就能说得通了】……"
0103Trial06_Ema024,（お説教されちゃった……！）,（被人教训了……！）
0103Trial06_Ema025,（となると、犯人はどうやって<br>　部屋の中に入ったんだろう……）,"（那，凶手究竟是通过什么方法<br>
　进入房间的呢……）"
0103Trial06_Ema026,（殺害現場に限らず……<br>　付近に何か【不自然なもの】はなかったかな……？）,"（除了案发现场……<br>
　周围是否还存在什么【反常的地方】呢……？）"
0103Trial06_Ema027,（視野を広げて、もう一度考えてみよう……！）,（我要放宽视野，重新好好思考……！）
0103Trial06_Ema028,……マーゴちゃん。<br>犯人の残した痕跡かはわからないけど<br>他にも議論されてない怪しい物はあるはずだよ。,"……玛格，虽然我不确定<br>
这是否是凶手留下的痕迹，<br>
但我觉得还有其他没有讨论过的可疑之处。"
0103Trial06_Ema029,うん、そうだね。<br>【あの部屋】に痕跡はなかったかもしれない……。,"嗯，你说得对。<br>
也许【那个房间】里确实找不到什么痕迹……"
0103Trial06_Ema030,でも、【ゲストハウス】に<br>誰かが入った痕跡は残されていた……<br>それは、これだよ！,"但是，在整个【招待所】里<br>
确实留下了有人进入的证据……<br>
就是这个！"
0103Trial06_Ema031,（間違えちゃったみたい……！）,（看来我弄错了……！）
0103Trial06_Ema032,（昨晩３つのゲストハウスは<br>　全て鍵がかけられていた……）,"（昨晚三间招待所的大门<br>
　都被锁上了……）"
0103Trial06_Ema033,（……でも、そこに誰かが入った痕跡は<br>　なかったっけ……？）,"（……但是，真的完全没有<br>
　任何人出入过的蛛丝马迹吗……？）"
0103Trial06_Ema034,"うん。<br>この人形が、<ruby=""ノーム"">地精</ruby>の間で見つかったんだ。","没错。<br>
这个人偶是在地精之室被发现的。"
0103Trial06_Ema035,これには血がついてる……。<br>つまり誰かがそこに入った痕跡が――。,"上面还沾着血迹……<br>
这就证明确实有人进入过那里——"
0103Trial06_Ema036,……えっ？,……欸？
0103Trial07_Ema001,（昨日マーゴちゃんたちは魔法の実験をしていた……。<br>　内容は詳しく知らないけど……<br>　べつに降霊術とかじゃなかったよね……？）,"（昨天玛格她们在进行魔法实验……<br>
　虽然不清楚具体内容……<br>
　但应该不会是什么降灵术之类的东西吧……？）"
0103Trial07_Ema002,（マーゴちゃんたち３人が嘘をついているとは<br>　思えないけど……）,"（虽然我不认为<br>
　玛格她们三个人在说谎……）"
0103Trial07_Ema003,（だとしたら昨日の夜、何が起こったのか……<br>　詳しく聞く必要があるのかもしれない）,"（但昨晚到底发生了什么呢……<br>
　看来有必要详细了解一下当时的情况）"
0103Trial07_Ema004,アリサちゃんの人形を置いていった時のこと……<br>詳しく教えて欲しいな。,"能详细说说<br>
当时放置亚里沙人偶的情况吗？"
0103Trial07_Ema005,つまり……<br>ゲストハウスの中に、置いていったってこと？,"也就是说……<br>
你们把人偶遗留在招待所里了？"
0103Trial07_Ema006,部屋の状況って……どんな状況だったの？,那房间的状况……具体是什么样的？
0103Trial07_Ema007,"本当にテレポートの魔法を使える人がいたのかも……！<br>それならアリサちゃんの人形が<br><ruby=""ノーム"">地精</ruby>の間にあるのも不自然じゃないし……！","也许真的有人掌握了瞬间移动魔法……！<br>
这样的话，亚里沙的人偶<br>
出现在地精之室也就说得通了……！"
0103Trial07_Ema008,"きっとハンナちゃんの死体も、<br>同じ要領で<ruby=""サラマンダー"">火精</ruby>の間に移したんだよ！","凶手一定是用同样的方法，<br>
把汉娜的尸体转移到火精之室的！"
0103Trial07_Ema009,それは、単純に間違えちゃったんじゃないかな？,也许……只是单纯搞错了？
0103Trial07_Ema010,それは、今からみんなで探そうかと……。,这个嘛，我们可以现在开始一起调查……
0103Trial07_Ema011,（ちゃんと根拠を考えてから発言しないと……！）,（要先考虑好证据再发言才行……！）
0103Trial07_Ema012,（何か現実的に考えて<br>　ありえそうなものってないかな？）,"（有没有什么<br>
　更符合现实的可能性呢？）"
0103Trial07_Ema013,犯人は壁をすり抜けることが出来たんだよ！<br>それでハンナちゃんを殺害して、外に出たんだ！,"凶手一定是能够穿墙而过！<br>
他正是这样杀害了汉娜，然后神不知鬼不觉地逃走了！"
0103Trial07_Ema014,えっとそれは……。,这个……那个……
0103Trial07_Ema015,その……あの……説明できないかも……です。,那个……这个……恐怕没法解释清楚……
0103Trial07_Ema016,（期待を裏切っちゃった……！）,（辜负了大家的期待……！）
0103Trial07_Ema017,（ちゃんと根拠を考えてから発言しないと……！）,（要先考虑好证据再发言才行……！）
